what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1454905515934
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1454905526257
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1454905543894
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1454905570745
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1454905590218
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1454905595028
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1454905609739
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1454905609752
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1454905612994
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1454905653578
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1454905659761
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1454905660007
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1454905661014
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1454905672263
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1454905672284
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1454905674827
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1454905719372
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1454905721519
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1454905723213
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1454905750196
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1454905802645
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1454905836803
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1454905848488
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1454905851158
