what,kind,bundleId,bundleVersion,description,time
java.vm.vendor,sysinfo,,,"Oracle Corporation",1454990653865
java.vm.version,sysinfo,,,"24.79-b02",1454990653865
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1454990653884
opened,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1454990654269
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1454990664022
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1454990664115
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1454990725253
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1454991669356
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1454991670119
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1454991717067
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1454991719552
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1454991757418
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1454991760489
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1454991768858
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1454991769678
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1454991769808
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1454991775218
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1454991782878
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1454991783812
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1454991785040
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1454991793968
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1454991806495
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1454991850044
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1454991853435
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1454991854450
